代號,名稱,TESG評等季度_x,TESG評等公告日_x,採用永續報告書年度_x,採用永續報告書是否驗證_x,交易所產業名_x,SASB主產業_x,SASB子產業_x,TESG等級,TESG分數,TESG升降等,TESG全產業排名,TESG_SASB主產業排名,TESG_SASB子產業排名,TESG_交易所產業排名,事件雷達轉換計分,環境構面分數,社會構面分數,公司治理構面分數,環境構面_SASB主產業排名,環境構面_SASB子產業排名,社會構面_SASB主產業排名,社會構面_SASB子產業排名,公司治理構面_SASB主產業排名,公司治理構面_SASB子產業排名,年度,TESG評等季度_y,TESG評等公告日_y,採用永續報告書年度_y,採用永續報告書是否驗證_y,交易所產業名_y,SASB主產業_y,SASB子產業_y,溫室氣體排放_分數,能源管理_分數,用水及廢水管理_分數,廢棄物及有毒物質管理_分數,環境構面揭露項_分數,人權及社區關係_分數,資料安全_分數,產品品質及安全_分數,員工資訊統計_分數,員工健康及安全_分數,社會構面揭露項_分數,控制股權與席次_分數,公平對待利害關係人_分數,公司治理資訊透明度_分數,公司治理構面揭露項_分數,管理領導_分數,商業模式和創新程度_分數,溫室氣體排放_SASB主產業排名,溫室氣體排放_SASB子產業排名,能源管理_SASB主產業排名,能源管理_SASB子產業排名,用水及廢水管理_SASB主產業排名,用水及廢水管理_SASB子產業排名,廢棄物及有毒物質管理_SASB主產業排名,廢棄物及有毒物質管理_SASB子產業排名,環境構面揭露項_SASB主產業排名,環境構面揭露項_SASB子產業排名,人權及社區關係_SASB主產業排名,人權及社區關係_SASB子產業排名,資料安全_SASB主產業排名,資料安全_SASB子產業排名,產品品質及安全_SASB主產業排名,產品品質及安全_SASB子產業排名,員工資訊統計_SASB主產業排名,員工資訊統計_SASB子產業排名,員工健康及安全_SASB主產業排名,員工健康及安全_SASB子產業排名,社會構面揭露項_SASB主產業排名,社會構面揭露項_SASB子產業排名,控制權與席次_SASB主產業排名,控制權與席次_SASB子產業排名,公平對待利害關係人_SASB主產業排名,公平對待利害關係人_SASB子產業排名,公司治理資訊透明度_SASB主產業排名,公司治理資訊透明度_SASB子產業排名,公司治理構面揭露項_SASB主產業排名,公司治理構面揭露項_SASB子產業排名,管理領導_SASB主產業排名,管理領導_SASB子產業排名,商業模式和創新程度_SASB主產業排名,商業模式和創新程度_SASB子產業排名,簽證事務所,事務所_產業市佔率_家數／上市櫃興櫃家數 %,事務所_產業市佔率_營收／上市櫃興櫃營收 %,事務所_產業市佔率_資產／上市櫃興櫃資產 %,事務所_產業市佔率排名_家數(上市櫃興櫃),事務所_產業市佔率排名_營收(上市櫃興櫃),事務所_產業市佔率排名_資產(上市櫃興櫃),CPA1_產業市佔率_家數／上市櫃興櫃家數 %,CPA1_產業市佔率_營收／上市櫃興櫃營收 %,CPA1_產業市佔率_資產／上市櫃興櫃資產 %,CPA1_產業市佔率排名_家數(上市櫃興櫃),CPA1_產業市佔率排名_營收(上市櫃興櫃),CPA1_產業市佔率排名_資產(上市櫃興櫃),CPA2_產業市佔率_家數／上市櫃興櫃家數 %,CPA2_產業市佔率_營收／上市櫃興櫃營收 %,CPA2_產業市佔率_資產／上市櫃興櫃資產 %,CPA2_產業市佔率排名_家數(上市櫃興櫃),CPA2_產業市佔率排名_營收(上市櫃興櫃),CPA2_產業市佔率排名_資產(上市櫃興櫃),事務所_產業市佔率_家數／公發家數 %,事務所_產業市佔率_營收／公發營收 %,事務所_產業市佔率_資產／公發資產 %,事務所_產業市佔率排名_家數(公發),事務所_產業市佔率排名_營收(公發),事務所_產業市佔率排名_資產(公發),CPA1_產業市佔率_家數／公發家數 %,CPA1_產業市佔率_營收／公發營收 %,CPA1_產業市佔率_資產／公發資產 %,CPA1_產業市佔率排名_家數(公發),CPA1_產業市佔率排名_營收(公發),CPA1_產業市佔率排名_資產(公發),CPA2_產業市佔率_家數／公發家數 %,CPA2_產業市佔率_營收／公發營收 %,CPA2_產業市佔率_資產／公發資產 %,CPA2_產業市佔率排名_家數(公發),CPA2_產業市佔率排名_營收(公發),CPA2_產業市佔率排名_資產(公發),市值_avg,ROA_avg
5876,上海商銀,2018/12,2022/03/31,2017.0,N,金融業,金融,商業銀行,B,54.0,-,,,,,64.35,63.98,71.43,35.48,,,,,,,2018,2018/12,2022/03/31,2017.0,N,金融業,金融,商業銀行,97.25,39.01,78.57,43.41,,35.71,92.86,37.91,99.45,69.78,,48.9,3.85,26.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,47.5,31.13,39.63,1,1,1,2.5,0.77,1.98,11,25,18,1.25,0.58,1.49,19,27,25,32.28,25.04,32.65,1,3,1,0.99,0.38,0.94,28,31,30,0.5,0.29,0.7,42,37,33,150163753.75,0.6225
5876,上海商銀,2017/12,2022/03/31,2016.0,N,金融業,金融,商業銀行,B,54.92,↑,,,,,62.5,65.53,73.19,35.48,,,,,,,2017,2017/12,2022/03/31,2016.0,N,金融業,金融,商業銀行,96.15,41.21,85.16,43.96,,35.71,94.51,65.93,99.45,53.3,,49.45,3.3,26.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,48.72,26.27,39.78,1,3,1,2.56,0.74,1.94,9,25,18,1.28,0.55,1.45,18,29,26,35.25,22.05,32.87,1,3,2,0.93,0.35,0.9,31,34,32,0.47,0.26,0.68,43,41,36,133294888.25,0.6125
5876,上海商銀,2016/12,2022/03/31,2015.0,N,金融業,金融,商業銀行,C,47.06,-,,,,,60.42,48.27,57.25,37.43,,,,,,,2016,2016/12,2022/03/31,2015.0,N,金融業,金融,商業銀行,1.63,45.11,80.98,46.74,,36.96,42.39,63.04,97.28,64.67,,52.72,6.52,28.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,47.5,24.12,39.16,1,3,1,1.25,0.58,1.51,20,28,25,2.5,0.79,2.02,9,23,16,36.67,20.96,32.83,1,3,2,0.47,0.27,0.69,42,40,32,0.93,0.36,0.93,28,32,29,113108518.75,0.625
5880,合庫金,2022/12,2022/11/01,2021.0,Y,金融業,金融,商業銀行,A,69.11,↓,,,,,81.24,53.35,74.53,68.27,,,,,,,2022,2022/12,2022/11/01,2021.0,Y,金融業,金融,商業銀行,14.37,88.51,5.17,86.21,67.73,94.83,83.91,37.93,86.78,81.03,61.43,61.49,53.45,91.95,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,53.85,55.56,55.85,1,1,1,3.85,1.01,3.29,3,17,13,1.28,0.81,2.72,20,24,16,34.07,46.71,47.29,1,1,1,2.39,1.18,3.1,8,20,12,1.44,0.92,2.49,21,27,14,374764516.25,0.28
5880,合庫金,2021/12,2022/03/31,2020.0,Y,金融業,金融,商業銀行,A+,70.74,↑,,,,,88.66,69.14,76.61,65.81,,,,,,,2021,2021/12,2022/03/31,2020.0,Y,金融業,金融,商業銀行,92.61,93.18,3.98,88.07,68.16,98.3,84.09,39.2,84.09,82.39,68.04,66.48,55.11,73.86,67.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,51.28,53.2,55.48,1,1,1,5.13,1.71,5.44,2,15,5,1.28,0.77,2.8,17,23,14,32.56,44.51,47.16,1,1,1,3.57,1.64,5.12,4,18,6,1.53,0.74,2.62,19,25,14,303023557.75,0.3075
5880,合庫金,2020/12,2022/03/31,2019.0,Y,金融業,金融,商業銀行,A,66.99,↑,,,,,99.18,77.83,61.92,68.8,,,,,,,2020,2020/12,2022/03/31,2019.0,Y,金融業,金融,商業銀行,74.44,88.33,67.78,91.11,70.06,98.33,36.11,47.78,80.56,82.78,68.64,62.78,52.22,92.78,67.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,50.0,50.53,54.43,1,1,1,6.25,1.71,5.7,1,15,5,3.75,12.71,11.44,5,1,1,32.26,45.05,47.26,1,1,1,3.59,1.59,4.91,8,18,5,4.1,12.4,10.83,3,1,1,259387861.0,0.2675
5880,合庫金,2019/12,2022/03/31,2018.0,Y,金融業,金融,商業銀行,B+,59.29,↑,,,,,65.06,42.26,59.52,63.52,,,,,,,2019,2019/12,2022/03/31,2018.0,Y,金融業,金融,商業銀行,55.98,37.5,7.07,41.85,,98.37,38.04,40.22,85.33,72.28,,60.33,54.89,76.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,52.5,50.29,53.97,1,1,1,6.25,1.9,5.54,1,15,7,3.75,12.39,11.32,7,1,1,36.29,44.92,46.61,1,1,1,3.5,1.69,4.7,8,18,8,4.0,11.57,9.66,4,1,1,260134556.25,0.3025
5880,合庫金,2018/12,2022/03/31,2017.0,Y,金融業,金融,商業銀行,B,52.59,-,,,,,63.43,33.9,59.83,50.86,,,,,,,2018,2018/12,2022/03/31,2017.0,Y,金融業,金融,商業銀行,8.24,39.01,7.14,43.41,,98.35,37.91,30.22,81.32,89.56,,59.89,3.85,77.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,47.5,31.13,39.63,1,1,1,2.5,0.93,3.2,11,20,10,3.75,5.66,6.15,4,6,5,32.28,25.04,32.65,1,3,1,1.49,0.84,2.73,18,26,14,3.47,3.53,4.95,5,11,6,220830790.25,0.29
5880,合庫金,2017/12,2022/03/31,2016.0,Y,金融業,金融,商業銀行,B,53.99,-,,,,,64.17,34.62,62.36,51.41,,,,,,,2017,2017/12,2022/03/31,2016.0,Y,金融業,金融,商業銀行,12.64,41.21,3.85,43.96,,96.7,43.96,24.73,86.26,97.25,,63.19,3.3,76.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,48.72,26.27,39.78,1,3,1,2.56,0.93,3.32,9,20,9,3.85,8.24,7.71,4,3,2,35.25,22.05,32.87,1,3,2,1.87,0.8,2.81,15,24,12,2.8,4.4,5.08,9,10,6,190941207.25,0.2825
5880,合庫金,2016/12,2022/03/31,2015.0,Y,金融業,金融,商業銀行,B,54.28,-,,,,,62.5,45.62,59.58,51.7,,,,,,,2016,2016/12,2022/03/31,2015.0,Y,金融業,金融,商業銀行,59.24,45.11,9.24,46.74,,96.74,42.39,19.02,69.02,98.91,,63.59,6.52,74.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,47.5,24.12,39.16,1,3,1,2.5,1.03,3.52,9,21,11,3.75,6.85,6.77,3,5,4,36.67,20.96,32.83,1,3,2,1.87,0.85,2.96,17,24,13,4.21,5.97,6.03,3,5,3,161801250.25,0.2675
6005,群益證,2022/12,2022/11/01,2021.0,Y,金融業,金融,投資銀行與經紀商,B+,63.52,-,,,,,98.15,60.02,71.55,57.1,,,,,,,2022,2022/12,2022/11/01,2021.0,Y,金融業,金融,投資銀行與經紀商,72.99,30.46,92.53,36.21,65.95,35.06,96.55,37.93,57.47,87.93,68.48,38.51,53.45,68.97,67.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安侯建業聯合,18.18,44.44,45.49,3,1,1,9.09,22.22,22.74,1,1,1,9.09,22.22,22.74,1,1,1,15.38,16.55,15.78,3,3,3,1.59,3.24,4.23,11,9,6,2.38,4.79,5.14,5,5,5,28140395.0,0.385
6005,群益證,2021/12,2022/03/31,2020.0,Y,金融業,金融,投資銀行與經紀商,B+,58.41,-,,,,,100.0,45.27,62.02,58.54,,,,,,,2021,2021/12,2022/03/31,2020.0,Y,金融業,金融,投資銀行與經紀商,7.39,33.52,87.5,38.07,56.22,35.23,98.86,73.3,19.89,7.39,62.78,41.48,55.11,73.86,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安侯建業聯合,18.18,35.61,43.83,3,1,1,9.09,17.8,21.92,1,1,1,9.09,17.8,21.92,1,1,1,14.93,16.02,16.19,3,3,3,1.56,2.88,3.72,12,9,7,2.34,4.48,5.03,5,5,5,35114437.25,1.9425000000000001
6005,群益證,2020/12,2022/03/31,2019.0,N,金融業,金融,投資銀行與經紀商,B+,58.8,-,,,,,99.79,56.84,60.52,57.74,,,,,,,2020,2020/12,2022/03/31,2019.0,N,金融業,金融,投資銀行與經紀商,57.22,36.67,85.0,41.11,62.38,36.11,98.89,75.0,11.67,1.67,61.59,42.78,52.22,73.33,62.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安侯建業聯合,18.18,37.59,41.1,3,2,2,9.09,18.79,20.55,1,2,2,9.09,18.79,20.55,1,2,2,14.71,16.65,15.26,3,3,3,3.08,3.56,3.77,4,7,7,3.08,7.79,7.14,4,3,3,23896269.75,1.7599999999999998
6005,群益證,2019/12,2022/03/31,2018.0,N,金融業,金融,投資銀行與經紀商,B+,60.35,-,,,,,66.35,44.71,66.1,59.18,,,,,,,2019,2019/12,2022/03/31,2018.0,N,金融業,金融,投資銀行與經紀商,10.33,37.5,65.76,41.85,,36.96,99.46,71.2,13.59,51.63,,42.93,54.89,76.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安侯建業聯合,18.18,40.29,42.81,3,2,1,9.09,20.14,21.4,2,1,1,9.09,20.14,21.4,2,1,1,17.57,17.7,17.59,3,3,3,2.86,3.65,3.8,4,8,6,2.86,7.9,8.01,4,3,3,22710084.75,1.5775
6005,群益證,2018/12,2022/03/31,2017.0,N,金融業,金融,投資銀行與經紀商,B+,60.56,-,,,,,65.74,61.1,60.66,60.34,,,,,,,2018,2018/12,2022/03/31,2017.0,N,金融業,金融,投資銀行與經紀商,68.68,39.01,91.76,43.41,,35.71,99.45,70.33,15.93,0.55,,45.6,56.04,77.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安侯建業聯合,18.18,44.8,44.25,2,1,1,9.09,22.4,22.12,2,1,1,9.09,22.4,22.12,2,1,1,17.33,19.01,17.3,3,2,2,2.8,5.71,5.43,3,6,6,2.1,6.81,6.32,7,4,5,23397513.25,1.46
6005,群益證,2017/12,2022/03/31,2016.0,N,金融業,金融,投資銀行與經紀商,B+,60.25,-,,,,,65.83,58.52,60.18,60.75,,,,,,,2017,2017/12,2022/03/31,2016.0,N,金融業,金融,投資銀行與經紀商,70.88,41.21,73.08,43.96,,35.71,99.45,65.93,14.84,1.65,,46.7,57.14,76.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安侯建業聯合,16.67,35.9,35.97,2,1,1,8.33,17.95,17.98,2,1,1,8.33,17.95,17.98,2,1,1,15.54,21.99,19.68,3,3,3,2.12,5.37,5.18,10,6,6,2.12,6.72,6.43,10,5,5,22688493.0,1.71
6005,群益證,2016/12,2022/03/31,2015.0,N,金融業,金融,投資銀行與經紀商,B+,57.22,-,,,,,64.59,34.21,61.5,59.31,,,,,,,2016,2016/12,2022/03/31,2015.0,N,金融業,金融,投資銀行與經紀商,3.8,45.11,3.8,46.74,,36.96,99.46,63.04,28.8,1.63,,44.02,56.52,74.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安侯建業聯合,15.38,35.49,30.84,3,1,2,7.69,17.75,15.42,1,1,1,7.69,17.75,15.42,1,1,1,15.75,22.51,18.7,3,2,3,2.08,5.23,5.24,9,6,6,2.5,6.18,5.89,5,5,5,19769290.0,1.0150000000000001
6024,群益期,2022/12,2022/11/01,2021.0,Y,金融業,金融,投資銀行與經紀商,B,56.34,↓,,,,,100.0,59.15,58.5,53.63,,,,,,,2022,2022/12,2022/11/01,2021.0,Y,金融業,金融,投資銀行與經紀商,81.03,30.46,71.84,36.21,71.96,35.06,66.67,7.47,81.61,58.05,70.19,22.41,53.45,68.97,69.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安侯建業聯合,18.18,44.44,45.49,3,1,1,9.09,22.22,22.74,1,1,1,9.09,22.22,22.74,1,1,1,15.38,16.55,15.78,3,3,3,1.59,3.24,4.23,11,9,6,2.38,4.79,5.14,5,5,5,7617819.5,0.93
6024,群益期,2021/12,2022/03/31,2020.0,N,金融業,金融,投資銀行與經紀商,B+,60.49,-,,,,,100.0,62.91,68.73,52.33,,,,,,,2021,2021/12,2022/03/31,2020.0,N,金融業,金融,投資銀行與經紀商,83.52,33.52,90.34,38.07,67.55,35.23,98.86,11.93,91.48,61.93,61.84,38.07,55.11,54.55,61.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安侯建業聯合,18.18,35.61,43.83,3,1,1,9.09,17.8,21.92,1,1,1,9.09,17.8,21.92,1,1,1,14.93,16.02,16.19,3,3,3,1.56,2.88,3.72,12,9,7,2.34,4.48,5.03,5,5,5,8351718.25,0.725
6024,群益期,2020/12,2022/03/31,2019.0,N,金融業,金融,投資銀行與經紀商,B+,57.86,-,,,,,100.0,60.3,69.48,46.62,,,,,,,2020,2020/12,2022/03/31,2019.0,N,金融業,金融,投資銀行與經紀商,72.78,36.67,78.89,41.11,69.12,36.11,98.89,18.33,87.22,62.78,63.16,14.44,52.22,56.67,63.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安侯建業聯合,18.18,37.59,41.1,3,2,2,9.09,18.79,20.55,1,2,2,9.09,18.79,20.55,1,2,2,14.71,16.65,15.26,3,3,3,3.08,3.56,3.77,4,7,7,3.08,7.79,7.14,4,3,3,7830887.0,0.905
6024,群益期,2019/12,2022/03/31,2018.0,N,金融業,金融,投資銀行與經紀商,B+,59.57,↓,,,,,66.67,65.49,70.36,48.17,,,,,,,2019,2019/12,2022/03/31,2018.0,N,金融業,金融,投資銀行與經紀商,92.93,37.5,94.02,41.85,,36.96,98.37,19.57,95.11,64.67,,14.67,54.89,60.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安侯建業聯合,18.18,40.29,42.81,3,2,1,9.09,20.14,21.4,2,1,1,9.09,20.14,21.4,2,1,1,17.57,17.7,17.59,3,3,3,2.86,3.65,3.8,4,8,6,2.86,7.9,8.01,4,3,3,7880117.5,0.9525
6024,群益期,2018/12,2022/03/31,2017.0,N,金融業,金融,投資銀行與經紀商,A,62.02,↑,,,,,66.67,65.63,70.96,52.93,,,,,,,2018,2018/12,2022/03/31,2017.0,N,金融業,金融,投資銀行與經紀商,93.96,39.01,90.66,43.41,,35.71,96.15,37.91,96.15,58.79,,15.93,56.04,77.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安侯建業聯合,18.18,44.8,44.25,2,1,1,9.09,22.4,22.12,2,1,1,9.09,22.4,22.12,2,1,1,17.33,19.01,17.3,3,2,2,2.8,5.71,5.43,3,6,6,2.1,6.81,6.32,7,4,5,9337318.25,1.8375
6024,群益期,2017/12,2022/03/31,2016.0,N,金融業,金融,投資銀行與經紀商,B+,61.72,↑,,,,,66.67,63.47,68.6,54.99,,,,,,,2017,2017/12,2022/03/31,2016.0,N,金融業,金融,投資銀行與經紀商,89.56,41.21,80.77,43.96,,35.71,97.25,24.73,81.87,60.99,,35.71,57.14,64.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安侯建業聯合,16.67,35.9,35.97,2,1,1,8.33,17.95,17.98,2,1,1,8.33,17.95,17.98,2,1,1,15.54,21.99,19.68,3,3,3,2.12,5.37,5.18,10,6,6,2.12,6.72,6.43,10,5,5,6554222.25,1.4425000000000001
6024,群益期,2016/12,2022/03/31,2015.0,N,金融業,金融,投資銀行與經紀商,C,46.81,-,,,,,66.67,61.11,35.88,53.06,,,,,,,2016,2016/12,2022/03/31,2015.0,N,金融業,金融,投資銀行與經紀商,75.54,45.11,75.54,46.74,,36.96,0.54,15.22,76.63,59.24,,33.15,56.52,60.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安侯建業聯合,15.38,35.49,30.84,3,1,2,7.69,17.75,15.42,1,1,1,7.69,17.75,15.42,1,1,1,15.75,22.51,18.7,3,2,3,2.08,5.23,5.24,9,6,6,2.5,6.18,5.89,5,5,5,4814925.25,1.43
5864,致和證,2022/12,2022/11/01,2021.0,Y,金融業,金融,投資銀行與經紀商,C,44.02,↓,,,,,100.0,31.08,42.63,48.68,,,,,,,2022,2022/12,2022/11/01,2021.0,Y,金融業,金融,投資銀行與經紀商,7.47,30.46,4.02,36.21,65.69,35.06,30.46,69.54,16.67,36.21,63.85,9.77,53.45,68.97,62.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,正風聯合,9.09,0.22,1.04,5,5,5,4.55,0.11,0.52,5,14,16,4.55,0.11,0.52,5,14,16,1.54,0.03,0.18,8,11,5,0.79,0.02,0.1,29,64,47,0.79,0.02,0.1,29,64,47,3157945.0,0.82
5864,致和證,2021/12,2022/03/31,2020.0,N,金融業,金融,投資銀行與經紀商,B-,48.23,↓,,,,,100.0,48.73,40.42,55.24,,,,,,,2021,2021/12,2022/03/31,2020.0,N,金融業,金融,投資銀行與經紀商,89.2,33.52,2.84,38.07,72.2,35.23,30.11,13.64,18.75,57.39,69.39,46.02,55.11,54.55,65.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,正風聯合,9.09,2.3,1.47,5,5,5,4.55,1.15,0.74,5,15,14,4.55,1.15,0.74,5,15,14,1.49,0.33,0.23,8,5,5,0.78,0.19,0.12,31,43,45,0.78,0.19,0.12,31,43,45,4389403.5,6.455
5864,致和證,2020/12,2022/03/31,2019.0,N,金融業,金融,投資銀行與經紀商,B,54.52,↑,,,,,100.0,46.67,48.23,62.32,,,,,,,2020,2020/12,2022/03/31,2019.0,N,金融業,金融,投資銀行與經紀商,74.44,36.67,0.56,41.11,72.11,36.11,36.11,75.0,12.78,59.44,67.92,72.22,52.22,56.67,68.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,正風聯合,9.09,2.08,1.27,5,5,5,4.55,1.04,0.63,5,12,15,4.55,1.04,0.63,5,12,15,1.47,0.32,0.2,8,5,5,0.77,0.18,0.11,31,36,42,0.77,0.18,0.11,31,36,42,2326214.75,5.093333333333333
5864,致和證,2019/12,2022/03/31,2018.0,N,金融業,金融,投資銀行與經紀商,B-,51.8,-,,,,,66.67,48.37,49.45,54.83,,,,,,,2019,2019/12,2022/03/31,2018.0,N,金融業,金融,投資銀行與經紀商,91.85,37.5,3.8,41.85,,36.96,38.04,71.2,16.3,77.72,,75.54,54.89,26.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,正風聯合,9.09,1.26,1.22,5,5,5,4.55,0.63,0.61,4,15,16,4.55,0.63,0.61,4,15,16,1.35,0.19,0.19,8,5,5,0.71,0.11,0.1,29,43,43,0.71,0.11,0.1,29,43,43,2312580.75,2.6225
5864,致和證,2018/12,2022/03/31,,N,金融業,金融,投資銀行與經紀商,B-,51.99,-,,,,,66.67,47.09,46.64,58.14,,,,,,,2018,2018/12,2022/03/31,,N,金融業,金融,投資銀行與經紀商,84.07,39.01,1.65,43.41,,35.71,37.91,70.33,14.84,55.49,,87.36,56.04,26.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,正風聯合,9.09,2.92,1.31,5,4,6,4.55,1.46,0.65,5,8,15,4.55,1.46,0.65,5,8,15,1.33,0.43,0.19,9,6,6,0.7,0.25,0.1,29,37,44,0.7,0.25,0.1,29,37,44,2447713.5,8.46
5864,致和證,2017/12,2022/03/31,,N,金融業,金融,投資銀行與經紀商,B-,51.44,-,,,,,66.67,48.22,48.47,54.99,,,,,,,2017,2017/12,2022/03/31,,N,金融業,金融,投資銀行與經紀商,82.97,41.21,6.04,43.96,,35.71,43.96,65.93,17.03,56.59,,73.63,57.14,26.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,正風聯合,8.33,1.02,1.06,5,6,6,4.17,0.51,0.53,6,17,14,4.17,0.51,0.53,6,17,14,2.03,0.3,0.26,7,6,6,0.42,0.11,0.11,49,50,43,0.85,0.13,0.13,26,49,42,1808120.75,2.38
5864,致和證,2016/12,2022/03/31,,N,金融業,金融,投資銀行與經紀商,B-,50.93,-,,,,,66.67,50.51,46.77,54.83,,,,,,,2016,2016/12,2022/03/31,,N,金融業,金融,投資銀行與經紀商,94.02,45.11,0.54,46.74,,36.96,42.39,63.04,7.07,57.07,,72.28,56.52,28.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,正風聯合,7.69,1.55,1.0,5,5,6,3.85,0.78,0.5,5,14,17,3.85,0.78,0.5,5,14,17,2.05,0.89,0.26,8,5,6,0.83,0.43,0.13,26,30,43,0.42,0.14,0.1,49,50,44,1447770.0,2.216666666666667
5878,台名,2022/12,2022/11/01,2021.0,Y,金融業,金融,保險,B-,49.52,↓,,,,,100.0,59.08,42.4,53.53,,,,,,,2022,2022/12,2022/11/01,2021.0,Y,金融業,金融,保險,82.18,30.46,76.44,36.21,67.35,35.06,30.46,69.54,1.72,46.55,64.91,24.71,53.45,68.97,66.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,53.85,55.56,55.85,1,1,1,5.13,5.13,3.31,1,6,12,3.85,0.08,0.07,3,40,42,34.07,46.71,47.29,1,1,1,3.35,4.57,3.01,2,8,13,1.44,0.05,0.03,21,61,63,1191767.75,5.4624999999999995
5878,台名,2021/12,2022/03/31,2020.0,Y,金融業,金融,保險,B,56.78,-,,,,,100.0,57.29,57.28,56.2,,,,,,,2021,2021/12,2022/03/31,2020.0,Y,金融業,金融,保險,85.8,33.52,62.5,38.07,64.23,35.23,84.09,73.3,17.61,5.11,64.75,27.27,55.11,73.86,68.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,51.28,53.2,55.48,1,1,1,6.41,5.0,3.48,1,6,12,5.13,0.29,0.56,2,33,28,32.56,44.51,47.16,1,1,1,4.08,4.67,3.11,2,7,11,2.04,0.14,0.26,14,45,40,1203341.75,5.632499999999999
5878,台名,2020/12,2022/03/31,2019.0,Y,金融業,金融,保險,B,57.3,↓,,,,,100.0,59.77,58.89,55.21,,,,,,,2020,2020/12,2022/03/31,2019.0,Y,金融業,金融,保險,86.11,36.67,67.78,41.11,65.32,36.11,90.56,75.0,13.89,5.0,63.41,28.33,52.22,73.33,66.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,50.0,50.53,54.43,1,1,1,6.25,5.15,3.43,1,6,12,6.25,0.9,2.62,1,18,13,32.26,45.05,47.26,1,1,1,4.1,5.04,3.11,3,7,14,4.1,2.94,3.58,3,9,10,1142033.0,6.6025
5878,台名,2019/12,2022/03/31,2018.0,Y,金融業,金融,保險,B+,58.98,-,,,,,66.67,57.65,60.34,58.09,,,,,,,2019,2019/12,2022/03/31,2018.0,Y,金融業,金融,保險,81.52,37.5,63.59,41.85,,36.96,91.85,71.2,32.07,2.17,,38.59,54.89,76.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,52.5,50.29,53.97,1,1,1,6.25,5.04,3.48,1,6,11,5.0,0.23,0.58,4,32,27,36.29,44.92,46.61,1,1,1,4.0,4.99,3.13,4,7,13,3.0,2.35,1.64,11,13,19,1114469.75,5.2375
